"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)",
"1600000US4269000","Scranton city, Pennsylvania","41773","5843",
"1600000US4419180","Cranston city, Rhode Island","64680","8683",
"1600000US4454640","Pawtucket city, Rhode Island","44569","7034",
"1600000US4459000","Providence city, Rhode Island","42347","6264",
"1600000US4474300","Warwick city, Rhode Island","63834","7002",
"1600000US4513330","Charleston city, South Carolina","70319","4838",
"1600000US4516000","Columbia city, South Carolina","46073","3326",
"1600000US4530850","Greenville city, South Carolina","61748","3800",
"1600000US4548535","Mount Pleasant town, South Carolina","102074","8300",
"1600000US4550875","North Charleston city, South Carolina","46823","4515",
"1600000US4561405","Rock Hill city, South Carolina","48215","2442",
"1600000US4652980","Rapid City city, South Dakota","50233","3687",
"1600000US4659020","Sioux Falls city, South Dakota","56670","2878",
"1600000US4714000","Chattanooga city, Tennessee","46730","2495",
"1600000US4715160","Clarksville city, Tennessee","51148","3541",
"1600000US4727740","Franklin city, Tennessee","92510","14147",
"1600000US4737640","Jackson city, Tennessee","38973","4972",
"1600000US4738320","Johnson City city, Tennessee","45359","6052",
"1600000US4740000","Knoxville city, Tennessee","40459","1841",
"1600000US4748000","Memphis city, Tennessee","37199","1451",
"1600000US4751560","Murfreesboro city, Tennessee","55162","6135",
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","60324","2206",
"1600000US4801000","Abilene city, Texas","46383","2245",
"1600000US4801924","Allen city, Texas","101696","13446",
"1600000US4803000","Amarillo city, Texas","50234","1908",
"1600000US4804000","Arlington city, Texas","63091","2988",
"1600000US4804462","Atascocita CDP, Texas","102594","8286",
"1600000US4805000","Austin city, Texas","71543","2032",
"1600000US4806128","Baytown city, Texas","55032","6135",
"1600000US4807000","Beaumont city, Texas","42249","6714",
"1600000US4810768","Brownsville city, Texas","36976","3906",
"1600000US4810912","Bryan city, Texas","47452","3037",
"1600000US4813024","Carrollton city, Texas","73200","5666",
"1600000US4813552","Cedar Park city, Texas","103632","9107",
"1600000US4815976","College Station city, Texas","50397","6237",
"1600000US4816432","Conroe city, Texas","53943","3715",
"1600000US4817000","Corpus Christi city, Texas","56602","5935",
"1600000US4819000","Dallas city, Texas","52210","914",
"1600000US4819972","Denton city, Texas","64089","6557",
"1600000US4822660","Edinburg city, Texas","45686","10338",
"1600000US4824000","El Paso city, Texas","45031","2325",
"1600000US4826232","Flower Mound town, Texas","137302","11325",
"1600000US4827000","Fort Worth city, Texas","58448","2276",
"1600000US4827684","Frisco city, Texas","131989","5039",
"1600000US4829000","Garland city, Texas","60374","4291",
"1600000US4829336","Georgetown city, Texas","71113","9711",
"1600000US4830464","Grand Prairie city, Texas","63289","6565",
"1600000US4832372","Harlingen city, Texas","40859","3939",
"1600000US4835000","Houston city, Texas","51203","904",
"1600000US4837000","Irving city, Texas","67237","4011",
"1600000US4839148","Killeen city, Texas","51219","4263",
"1600000US4841464","Laredo city, Texas","47478","3645",
"1600000US4841980","League City city, Texas","97980","11703",
"1600000US4842508","Lewisville city, Texas","68750","5147",
"1600000US4843888","Longview city, Texas","50938","4449",
"1600000US4845000","Lubbock city, Texas","48042","2585",
"1600000US4845384","McAllen city, Texas","45495","5627",
"1600000US4845744","McKinney city, Texas","90725","6618",
"1600000US4846452","Mansfield city, Texas","101491","11595",
"1600000US4847892","Mesquite city, Texas","56936","2963",
"1600000US4848072","Midland city, Texas","81919","6160",
"1600000US4848768","Mission city, Texas","39851","5494",
"1600000US4848804","Missouri City city, Texas","91099","4607",
"1600000US4850820","New Braunfels city, Texas","73023","4544",
"1600000US4852356","North Richland Hills city, Texas","69937","5996",
"1600000US4853388","Odessa city, Texas","66003","7245",
"1600000US4856000","Pasadena city, Texas","58624","5627",
"1600000US4856348","Pearland city, Texas","90223","9578",
"1600000US4857200","Pharr city, Texas","37056","9453",
"1600000US4858016","Plano city, Texas","93012","4571",
"1600000US4861796","Richardson city, Texas","87500","9490",
"1600000US4863500","Round Rock city, Texas","83302","7719",
"1600000US4863572","Rowlett city, Texas","101168","12709",
"1600000US4864472","San Angelo city, Texas","51745","5805",
"1600000US4865000","San Antonio city, Texas","49024","1430",
"1600000US4870808","Sugar Land city, Texas","110495","8439",
"1600000US4872176","Temple city, Texas","54028","5282",
"1600000US4872656","The Woodlands CDP, Texas","132576","12360",
"1600000US4874144","Tyler city, Texas","53962","5987",
"1600000US4875428","Victoria city, Texas","47923","7455",
"1600000US4876000","Waco city, Texas","39714","2777",
"1600000US4879000","Wichita Falls city, Texas","47195","3628",
"1600000US4943660","Layton city, Utah","78431","4898",
"1600000US4944320","Lehi city, Utah","94168","6416",
"1600000US4955980","Ogden city, Utah","51369","2547",
"1600000US4957300","Orem city, Utah","64394","5364",
"1600000US4962470","Provo city, Utah","48575","4662",
"1600000US4965330","St. George city, Utah","53120","5310",
"1600000US4967000","Salt Lake City city, Utah","61625","2643",
"1600000US4967440","Sandy city, Utah","92703","5481",
"1600000US4970850","South Jordan city, Utah","101374","4892",
"1600000US4982950","West Jordan city, Utah","84376","8042",
"1600000US4983470","West Valley City city, Utah","64335","4385",
"1600000US5101000","Alexandria city, Virginia","101215","6379",
"1600000US5103000","Arlington CDP, Virginia","122394","4383",
"1600000US5114440","Centreville CDP, Virginia","115701","6995",
"1600000US5116000","Chesapeake city, Virginia","80265","4113",
"1600000US5121088","Dale City CDP, Virginia","99554","7031",
"1600000US5135000","Hampton city, Virginia","55466","2859",
"1600000US5147672","Lynchburg city, Virginia","42389","4427",
"1600000US5156000","Newport News city, Virginia","50180","3050",
"1600000US5157000","Norfolk city, Virginia","49587","2812",
"1600000US5164000","Portsmouth city, Virginia","47919","4155",
"1600000US5167000","Richmond city, Virginia","48987","2137",
"1600000US5168000","Roanoke city, Virginia","42711","5665",
"1600000US5176432","Suffolk city, Virginia","71829","6440",
"1600000US5182000","Virginia Beach city, Virginia","77059","2200",
"1600000US5303180","Auburn city, Washington","67342","7226",
"1600000US5305210","Bellevue city, Washington","113698","8838",
"1600000US5305280","Bellingham city, Washington","52361","3730",
"1600000US5322640","Everett city, Washington","62946","6129",
"1600000US5323515","Federal Way city, Washington","66653","5764",
"1600000US5335275","Kennewick city, Washington","55135","8400",
"1600000US5335415","Kent city, Washington","70278","3970",
"1600000US5335940","Kirkland city, Washington","119844","10721",
"1600000US5343955","Marysville city, Washington","74180","6921",
"1600000US5353545","Pasco city, Washington","56836","4649",
"1600000US5357535","Redmond city, Washington","134844","11004",
"1600000US5357745","Renton city, Washington","78023","5072",
"1600000US5361115","Sammamish city, Washington","183038","17926",
"1600000US5363000","Seattle city, Washington","93481","3677",
"1600000US5367000","Spokane city, Washington","54085","4390",
"1600000US5367167","Spokane Valley city, Washington","55445","7149",
"1600000US5370000","Tacoma city, Washington","63035","3104",
"1600000US5374060","Vancouver city, Washington","60988","1452",
"1600000US5380010","Yakima city, Washington","48942","5608",
"1600000US5502375","Appleton city, Wisconsin","60021","5110",
"1600000US5522300","Eau Claire city, Wisconsin","58004","3404",
"1600000US5531000","Green Bay city, Wisconsin","52243","3646",
"1600000US5539225","Kenosha city, Wisconsin","57168","5298",
"1600000US5548000","Madison city, Wisconsin","64101","2643",
"1600000US5553000","Milwaukee city, Wisconsin","42087","1495",
"1600000US5560500","Oshkosh city, Wisconsin","50452","3065",
"1600000US5566000","Racine city, Wisconsin","42761","4680",
"1600000US5584250","Waukesha city, Wisconsin","59174","3261",
"1600000US7206593","Bayamón zona urbana, Puerto Rico","25078","1878",
"1600000US7210334","Caguas zona urbana, Puerto Rico","24349","2540",
"1600000US7214290","Carolina zona urbana, Puerto Rico","25307","2576",
"1600000US7232522","Guaynabo zona urbana, Puerto Rico","41882","7130",
"1600000US7263820","Ponce zona urbana, Puerto Rico","18345","1567",
"1600000US7276770","San Juan zona urbana, Puerto Rico","22729","1494",
