"GEO_ID","NAME","B19013_001E","B19013_001M",
"1600000US4715160","Clarksville city, Tennessee","51281","3624",
"1600000US4727740","Franklin city, Tennessee","103813","10317",
"1600000US4737640","Jackson city, Tennessee","46112","2573",
"1600000US4738320","Johnson City city, Tennessee","42797","5672",
"1600000US4740000","Knoxville city, Tennessee","41388","1774",
"1600000US4748000","Memphis city, Tennessee","43794","2177",
"1600000US4751560","Murfreesboro city, Tennessee","68373","5890",
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","63462","2419",
"1600000US4801000","Abilene city, Texas","52997","4148",
"1600000US4801924","Allen city, Texas","101360","3519",
"1600000US4803000","Amarillo city, Texas","49802","3185",
"1600000US4804000","Arlington city, Texas","61716","2306",
"1600000US4804462","Atascocita CDP, Texas","104388","13158",
"1600000US4805000","Austin city, Texas","75413","1809",
"1600000US4806128","Baytown city, Texas","57765","8341",
"1600000US4807000","Beaumont city, Texas","54488","5692",
"1600000US4810768","Brownsville city, Texas","41271","4473",
"1600000US4810912","Bryan city, Texas","49769","6414",
"1600000US4813024","Carrollton city, Texas","85830","5152",
"1600000US4813552","Cedar Park city, Texas","101496","6020",
"1600000US4815976","College Station city, Texas","52268","7565",
"1600000US4816432","Conroe city, Texas","69077","8786",
"1600000US4817000","Corpus Christi city, Texas","55564","4102",
"1600000US4819000","Dallas city, Texas","55332","1701",
"1600000US4819972","Denton city, Texas","66644","4294",
"1600000US4822660","Edinburg city, Texas","46000","9903",
"1600000US4824000","El Paso city, Texas","48542","2530",
"1600000US4826232","Flower Mound town, Texas","139508","11916",
"1600000US4827000","Fort Worth city, Texas","65356","1680",
"1600000US4827684","Frisco city, Texas","116884","7083",
"1600000US4829000","Garland city, Texas","62556","3585",
"1600000US4829336","Georgetown city, Texas","73552","5347",
"1600000US4830464","Grand Prairie city, Texas","66097","3241",
"1600000US4832372","Harlingen city, Texas","36868","10733",
"1600000US4835000","Houston city, Texas","52450","1188",
"1600000US4837000","Irving city, Texas","67263","3648",
"1600000US4839148","Killeen city, Texas","48622","5533",
"1600000US4841464","Laredo city, Texas","57468","4890",
"1600000US4841980","League City city, Texas","115650","16974",
"1600000US4842016","Leander city, Texas","117892","13416",
"1600000US4842508","Lewisville city, Texas","65836","3324",
"1600000US4843888","Longview city, Texas","53987","5479",
"1600000US4845000","Lubbock city, Texas","52254","2403",
"1600000US4845384","McAllen city, Texas","46319","7278",
"1600000US4845744","McKinney city, Texas","89828","8178",
"1600000US4846452","Mansfield city, Texas","105182","15717",
"1600000US4847892","Mesquite city, Texas","61047","2393",
"1600000US4848072","Midland city, Texas","84955","13319",
"1600000US4848768","Mission city, Texas","54793","7842",
"1600000US4848804","Missouri City city, Texas","86486","9137",
"1600000US4850820","New Braunfels city, Texas","81131","7956",
"1600000US4852356","North Richland Hills city, Texas","75830","6435",
"1600000US4853388","Odessa city, Texas","66316","5881",
"1600000US4856000","Pasadena city, Texas","53819","4375",
"1600000US4856348","Pearland city, Texas","106757","15241",
"1600000US4857176","Pflugerville city, Texas","90329","10102",
"1600000US4857200","Pharr city, Texas","36342","6935",
"1600000US4858016","Plano city, Texas","93321","4790",
"1600000US4861796","Richardson city, Texas","91118","5534",
"1600000US4863500","Round Rock city, Texas","86145","7964",
"1600000US4863572","Rowlett city, Texas","100465","12273",
"1600000US4864472","San Angelo city, Texas","54972","8130",
"1600000US4865000","San Antonio city, Texas","53751","1273",
"1600000US4870808","Sugar Land city, Texas","127598","13122",
"1600000US4872176","Temple city, Texas","55792","7252",
"1600000US4872656","The Woodlands CDP, Texas","127469","12516",
"1600000US4874144","Tyler city, Texas","52294","6205",
"1600000US4875428","Victoria city, Texas","55968","5850",
"1600000US4876000","Waco city, Texas","41481","3026",
"1600000US4879000","Wichita Falls city, Texas","48861","4031",
"1600000US4943660","Layton city, Utah","76032","4293",
"1600000US4944320","Lehi city, Utah","105280","7693",
"1600000US4955980","Ogden city, Utah","60054","5448",
"1600000US4957300","Orem city, Utah","70465","8081",
"1600000US4962470","Provo city, Utah","53864","5646",
"1600000US4965330","St. George city, Utah","62178","5630",
"1600000US4967000","Salt Lake City city, Utah","63971","3135",
"1600000US4967440","Sandy city, Utah","92032","6234",
"1600000US4970850","South Jordan city, Utah","108626","13768",
"1600000US4982950","West Jordan city, Utah","87006","9242",
"1600000US4983470","West Valley City city, Utah","73917","6132",
"1600000US5101000","Alexandria city, Virginia","103284","4138",
"1600000US5103000","Arlington CDP, Virginia","119755","4315",
"1600000US5114440","Centreville CDP, Virginia","126859","9495",
"1600000US5116000","Chesapeake city, Virginia","77847","5541",
"1600000US5121088","Dale City CDP, Virginia","95602","10160",
"1600000US5135000","Hampton city, Virginia","56930","5618",
"1600000US5147672","Lynchburg city, Virginia","54850","6836",
"1600000US5156000","Newport News city, Virginia","53029","3959",
"1600000US5157000","Norfolk city, Virginia","53093","2206",
"1600000US5164000","Portsmouth city, Virginia","51195","4303",
"1600000US5167000","Richmond city, Virginia","51285","3617",
"1600000US5168000","Roanoke city, Virginia","45838","5826",
"1600000US5176432","Suffolk city, Virginia","80481","5694",
"1600000US5182000","Virginia Beach city, Virginia","79054","2722",
"1600000US5303180","Auburn city, Washington","73466","5677",
"1600000US5305210","Bellevue city, Washington","127402","9942",
"1600000US5305280","Bellingham city, Washington","58492","4425",
"1600000US5322640","Everett city, Washington","64183","5226",
"1600000US5323515","Federal Way city, Washington","64263","8024",
"1600000US5335275","Kennewick city, Washington","61983","3873",
"1600000US5335415","Kent city, Washington","81423","8519",
"1600000US5335940","Kirkland city, Washington","121588","8070",
"1600000US5343955","Marysville city, Washington","81335","7459",
"1600000US5353545","Pasco city, Washington","60377","5254",
"1600000US5357535","Redmond city, Washington","142920","12725",
"1600000US5357745","Renton city, Washington","80310","6228",
"1600000US5361115","Sammamish city, Washington","188120","20254",
"1600000US5363000","Seattle city, Washington","102486","3231",
"1600000US5365922","South Hill CDP, Washington","92979","8187",
"1600000US5367000","Spokane city, Washington","52447","3320",
"1600000US5367167","Spokane Valley city, Washington","57513","3856",
"1600000US5370000","Tacoma city, Washington","70411","4667",
"1600000US5374060","Vancouver city, Washington","66679","4144",
"1600000US5380010","Yakima city, Washington","44292","5158",
"1600000US5502375","Appleton city, Wisconsin","60129","3974",
"1600000US5522300","Eau Claire city, Wisconsin","59684","5284",
"1600000US5531000","Green Bay city, Wisconsin","49029","4244",
"1600000US5539225","Kenosha city, Wisconsin","55594","5481",
"1600000US5548000","Madison city, Wisconsin","66847","2672",
"1600000US5553000","Milwaukee city, Wisconsin","44192","1655",
"1600000US5560500","Oshkosh city, Wisconsin","54925","5216",
"1600000US5566000","Racine city, Wisconsin","43748","2326",
"1600000US5584250","Waukesha city, Wisconsin","72411","3645",
"1600000US7206593","Bayamón zona urbana, Puerto Rico","27732","1847",
"1600000US7210334","Caguas zona urbana, Puerto Rico","23102","2494",
"1600000US7214290","Carolina zona urbana, Puerto Rico","28436","2692",
"1600000US7232522","Guaynabo zona urbana, Puerto Rico","42202","5166",
"1600000US7263820","Ponce zona urbana, Puerto Rico","15978","1752",
"1600000US7276770","San Juan zona urbana, Puerto Rico","23045","1438",
