"GEO_ID","NAME","B19013_001E","B19013_001M",
"1600000US4263624","Reading city, Pennsylvania","40081","6611",
"1600000US4269000","Scranton city, Pennsylvania","48762","7963",
"1600000US4419180","Cranston city, Rhode Island","87189","12698",
"1600000US4454640","Pawtucket city, Rhode Island","64338","7403",
"1600000US4459000","Providence city, Rhode Island","61797","4945",
"1600000US4474300","Warwick city, Rhode Island","91424","14721",
"1600000US4513330","Charleston city, South Carolina","98085","6046",
"1600000US4516000","Columbia city, South Carolina","55233","5024",
"1600000US4530850","Greenville city, South Carolina","81573","4719",
"1600000US4548535","Mount Pleasant town, South Carolina","140075","10865",
"1600000US4550875","North Charleston city, South Carolina","61445","6789",
"1600000US4561405","Rock Hill city, South Carolina","71309","6643",
"1600000US4652980","Rapid City city, South Dakota","75467","6957",
"1600000US4659020","Sioux Falls city, South Dakota","77208","6619",
"1600000US4714000","Chattanooga city, Tennessee","66060","4405",
"1600000US4715160","Clarksville city, Tennessee","73465","5461",
"1600000US4727740","Franklin city, Tennessee","122014","15656",
"1600000US4737640","Jackson city, Tennessee","58050","9588",
"1600000US4738320","Johnson City city, Tennessee","60606","7077",
"1600000US4740000","Knoxville city, Tennessee","57298","3023",
"1600000US4748000","Memphis city, Tennessee","52679","2423",
"1600000US4751560","Murfreesboro city, Tennessee","84457","6545",
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","80090","2958",
"1600000US4801000","Abilene city, Texas","60605","3344",
"1600000US4801924","Allen city, Texas","126370","9890",
"1600000US4803000","Amarillo city, Texas","67187","3754",
"1600000US4804000","Arlington city, Texas","74388","3247",
"1600000US4804462","Atascocita CDP, Texas","123746","13649",
"1600000US4805000","Austin city, Texas","90430","2569",
"1600000US4806128","Baytown city, Texas","63006","11719",
"1600000US4807000","Beaumont city, Texas","54065","8352",
"1600000US4810768","Brownsville city, Texas","59491","4185",
"1600000US4810912","Bryan city, Texas","62131","4446",
"1600000US4813024","Carrollton city, Texas","102231","10838",
"1600000US4813552","Cedar Park city, Texas","125206","19318",
"1600000US4815976","College Station city, Texas","50523","6464",
"1600000US4816432","Conroe city, Texas","80411","7684",
"1600000US4817000","Corpus Christi city, Texas","66967","3490",
"1600000US4819000","Dallas city, Texas","74323","2841",
"1600000US4819972","Denton city, Texas","80908","6071",
"1600000US4822660","Edinburg city, Texas","59851","7069",
"1600000US4824000","El Paso city, Texas","59932","2820",
"1600000US4826232","Flower Mound town, Texas","166624","13365",
"1600000US4827000","Fort Worth city, Texas","82503","2414",
"1600000US4827684","Frisco city, Texas","145444","8645",
"1600000US4829000","Garland city, Texas","75797","3995",
"1600000US4829336","Georgetown city, Texas","92821","9956",
"1600000US4830464","Grand Prairie city, Texas","82195","4622",
"1600000US4832372","Harlingen city, Texas","41756","4316",
"1600000US4835000","Houston city, Texas","64361","1735",
"1600000US4837000","Irving city, Texas","84849","4931",
"1600000US4839148","Killeen city, Texas","60141","4109",
"1600000US4839952","Kyle city, Texas","86002","6553",
"1600000US4841464","Laredo city, Texas","61519","5680",
"1600000US4841980","League City city, Texas","124084","13794",
"1600000US4842016","Leander city, Texas","141023","13019",
"1600000US4842508","Lewisville city, Texas","93715","4596",
"1600000US4843888","Longview city, Texas","57259","10304",
"1600000US4845000","Lubbock city, Texas","62360","2792",
"1600000US4845384","McAllen city, Texas","60907","5696",
"1600000US4845744","McKinney city, Texas","124177","10007",
"1600000US4846452","Mansfield city, Texas","128856","10219",
"1600000US4847892","Mesquite city, Texas","66083","5418",
"1600000US4848072","Midland city, Texas","82547","11777",
"1600000US4848768","Mission city, Texas","55857","10172",
"1600000US4848804","Missouri City city, Texas","90271","10371",
"1600000US4850820","New Braunfels city, Texas","90284","11366",
"1600000US4852356","North Richland Hills city, Texas","97586","9668",
"1600000US4853388","Odessa city, Texas","79531","7794",
"1600000US4856000","Pasadena city, Texas","60844","7293",
"1600000US4856348","Pearland city, Texas","135469","11420",
"1600000US4857176","Pflugerville city, Texas","121964","4990",
"1600000US4857200","Pharr city, Texas","54042","8918",
"1600000US4858016","Plano city, Texas","115901","6425",
"1600000US4861796","Richardson city, Texas","104379","11114",
"1600000US4863500","Round Rock city, Texas","107677","8647",
"1600000US4863572","Rowlett city, Texas","99378","20280",
"1600000US4864472","San Angelo city, Texas","67498","7271",
"1600000US4865000","San Antonio city, Texas","66176","1375",
"1600000US4865600","San Marcos city, Texas","48091","5837",
"1600000US4869596","Spring CDP, Texas","78601","13502",
"1600000US4870808","Sugar Land city, Texas","133466","14465",
"1600000US4872176","Temple city, Texas","71931","6723",
"1600000US4872656","The Woodlands CDP, Texas","135645","10403",
"1600000US4874144","Tyler city, Texas","70101","8627",
"1600000US4875428","Victoria city, Texas","56874","14038",
"1600000US4876000","Waco city, Texas","56548","3733",
"1600000US4879000","Wichita Falls city, Texas","63835","4058",
"1600000US4943660","Layton city, Utah","98190","4981",
"1600000US4944320","Lehi city, Utah","137988","7963",
"1600000US4955980","Ogden city, Utah","74449","5941",
"1600000US4957300","Orem city, Utah","85292","4862",
"1600000US4962470","Provo city, Utah","60139","5247",
"1600000US4965330","St. George city, Utah","83984","5998",
"1600000US4967000","Salt Lake City city, Utah","77186","4499",
"1600000US4967440","Sandy city, Utah","106170","8956",
"1600000US4970850","South Jordan city, Utah","161025","17015",
"1600000US4982950","West Jordan city, Utah","112731","9408",
"1600000US4983470","West Valley City city, Utah","92750","4634",
"1600000US5101000","Alexandria city, Virginia","124593","4360",
"1600000US5103000","Arlington CDP, Virginia","133582","5890",
"1600000US5114440","Centreville CDP, Virginia","123637","9156",
"1600000US5116000","Chesapeake city, Virginia","89265","8093",
"1600000US5121088","Dale City CDP, Virginia","96645","16020",
"1600000US5135000","Hampton city, Virginia","69277","5095",
"1600000US5147672","Lynchburg city, Virginia","56983","8269",
"1600000US5156000","Newport News city, Virginia","68927","4526",
"1600000US5157000","Norfolk city, Virginia","65797","3864",
"1600000US5164000","Portsmouth city, Virginia","63413","7282",
"1600000US5166672","Reston CDP, Virginia","154151","18011",
"1600000US5167000","Richmond city, Virginia","63390","5113",
"1600000US5168000","Roanoke city, Virginia","60456","3417",
"1600000US5176432","Suffolk city, Virginia","97690","8774",
"1600000US5182000","Virginia Beach city, Virginia","94579","3285",
"1600000US5303180","Auburn city, Washington","94603","7142",
"1600000US5305210","Bellevue city, Washington","161194","16329",
"1600000US5305280","Bellingham city, Washington","74220","5255",
"1600000US5322640","Everett city, Washington","80960","7027",
"1600000US5323515","Federal Way city, Washington","89022","5369",
"1600000US5335275","Kennewick city, Washington","78226","10633",
"1600000US5335415","Kent city, Washington","92497","8900",
"1600000US5335940","Kirkland city, Washington","167626","31893",
"1600000US5343955","Marysville city, Washington","99099","13347",
"1600000US5353545","Pasco city, Washington","82974","12049",
"1600000US5357535","Redmond city, Washington","148601","18610",
"1600000US5357745","Renton city, Washington","103869","6810",
"1600000US5361115","Sammamish city, Washington","245694","30457",
"1600000US5363000","Seattle city, Washington","118745","5861",
"1600000US5363960","Shoreline city, Washington","103604","9913",
"1600000US5365922","South Hill CDP, Washington","120974","12734",
"1600000US5367000","Spokane city, Washington","78583","5004",
"1600000US5367167","Spokane Valley city, Washington","74135","5285",
"1600000US5370000","Tacoma city, Washington","86328","4762",
"1600000US5374060","Vancouver city, Washington","82928","3758",
"1600000US5380010","Yakima city, Washington","63781","10016",
"1600000US5502375","Appleton city, Wisconsin","82155","8329",
"1600000US5522300","Eau Claire city, Wisconsin","69475","10767",
"1600000US5531000","Green Bay city, Wisconsin","65820","3926",
"1600000US5537825","Janesville city, Wisconsin","66853","10029",
"1600000US5539225","Kenosha city, Wisconsin","76961","8492",
"1600000US5548000","Madison city, Wisconsin","79254","5772",
"1600000US5553000","Milwaukee city, Wisconsin","56792","2550",
"1600000US5560500","Oshkosh city, Wisconsin","60711","5997",
"1600000US5566000","Racine city, Wisconsin","55458","7659",
"1600000US5584250","Waukesha city, Wisconsin","87462","5576",
"1600000US5613900","Cheyenne city, Wyoming","79813","7652",
"1600000US7206593","Bayamón zona urbana, Puerto Rico","33367","2803",
"1600000US7210334","Caguas zona urbana, Puerto Rico","28547","6569",
"1600000US7214290","Carolina zona urbana, Puerto Rico","36963","5018",
"1600000US7232522","Guaynabo zona urbana, Puerto Rico","58141","6085",
"1600000US7263820","Ponce zona urbana, Puerto Rico","22061","2851",
"1600000US7276770","San Juan zona urbana, Puerto Rico","30786","2007",
