"GEO_ID","NAME","B19013_001E","B19013_001M",
"1600000US4530850","Greenville city, South Carolina","67340","8936",
"1600000US4548535","Mount Pleasant town, South Carolina","114237","13306",
"1600000US4550875","North Charleston city, South Carolina","62091","5094",
"1600000US4561405","Rock Hill city, South Carolina","62589","4043",
"1600000US4652980","Rapid City city, South Dakota","59397","6974",
"1600000US4659020","Sioux Falls city, South Dakota","71246","5622",
"1600000US4714000","Chattanooga city, Tennessee","64340","4655",
"1600000US4715160","Clarksville city, Tennessee","63723","2517",
"1600000US4727740","Franklin city, Tennessee","108354","10153",
"1600000US4737640","Jackson city, Tennessee","50466","7133",
"1600000US4738320","Johnson City city, Tennessee","55228","12735",
"1600000US4740000","Knoxville city, Tennessee","52826","3507",
"1600000US4748000","Memphis city, Tennessee","50622","1904",
"1600000US4751560","Murfreesboro city, Tennessee","70160","5450",
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","71767","2310",
"1600000US4801000","Abilene city, Texas","61694","4532",
"1600000US4801924","Allen city, Texas","121127","11911",
"1600000US4803000","Amarillo city, Texas","62260","2291",
"1600000US4804000","Arlington city, Texas","70433","3500",
"1600000US4804462","Atascocita CDP, Texas","107633","11758",
"1600000US4805000","Austin city, Texas","89415","3187",
"1600000US4806128","Baytown city, Texas","60787","9524",
"1600000US4807000","Beaumont city, Texas","57944","7185",
"1600000US4810768","Brownsville city, Texas","46912","5106",
"1600000US4810912","Bryan city, Texas","59771","5927",
"1600000US4813024","Carrollton city, Texas","92734","6522",
"1600000US4813552","Cedar Park city, Texas","114735","18118",
"1600000US4815976","College Station city, Texas","51228","9893",
"1600000US4816432","Conroe city, Texas","65728","5519",
"1600000US4817000","Corpus Christi city, Texas","60958","2838",
"1600000US4819000","Dallas city, Texas","65400","1964",
"1600000US4819972","Denton city, Texas","71711","5601",
"1600000US4822660","Edinburg city, Texas","50964","9938",
"1600000US4824000","El Paso city, Texas","52645","1994",
"1600000US4826232","Flower Mound town, Texas","144901","17671",
"1600000US4827000","Fort Worth city, Texas","71527","2477",
"1600000US4827684","Frisco city, Texas","145914","10951",
"1600000US4829000","Garland city, Texas","71191","6083",
"1600000US4829336","Georgetown city, Texas","97533","7856",
"1600000US4830464","Grand Prairie city, Texas","72271","5773",
"1600000US4832372","Harlingen city, Texas","50166","8581",
"1600000US4835000","Houston city, Texas","60426","1149",
"1600000US4837000","Irving city, Texas","78326","5812",
"1600000US4839148","Killeen city, Texas","54529","4649",
"1600000US4841464","Laredo city, Texas","59751","4989",
"1600000US4841980","League City city, Texas","104867","8318",
"1600000US4842016","Leander city, Texas","138111","16840",
"1600000US4842508","Lewisville city, Texas","78955","7605",
"1600000US4843888","Longview city, Texas","65897","7162",
"1600000US4845000","Lubbock city, Texas","56910","4154",
"1600000US4845384","McAllen city, Texas","55898","4877",
"1600000US4845744","McKinney city, Texas","104619","9817",
"1600000US4846452","Mansfield city, Texas","119508","13195",
"1600000US4847892","Mesquite city, Texas","68134","6042",
"1600000US4848072","Midland city, Texas","80235","12308",
"1600000US4848768","Mission city, Texas","53859","9868",
"1600000US4848804","Missouri City city, Texas","101775","14458",
"1600000US4850820","New Braunfels city, Texas","79336","7594",
"1600000US4852356","North Richland Hills city, Texas","82005","9776",
"1600000US4853388","Odessa city, Texas","63385","14989",
"1600000US4856000","Pasadena city, Texas","57078","4286",
"1600000US4856348","Pearland city, Texas","103496","5987",
"1600000US4857176","Pflugerville city, Texas","111956","18254",
"1600000US4857200","Pharr city, Texas","48631","5440",
"1600000US4858016","Plano city, Texas","103916","5621",
"1600000US4861796","Richardson city, Texas","86175","10590",
"1600000US4863500","Round Rock city, Texas","81804","4420",
"1600000US4863572","Rowlett city, Texas","106355","13241",
"1600000US4864472","San Angelo city, Texas","57625","7920",
"1600000US4865000","San Antonio city, Texas","58829","1865",
"1600000US4865600","San Marcos city, Texas","52040","6116",
"1600000US4869596","Spring CDP, Texas","81641","7260",
"1600000US4870808","Sugar Land city, Texas","132766","15545",
"1600000US4872176","Temple city, Texas","63219","6672",
"1600000US4872656","The Woodlands CDP, Texas","137335","16300",
"1600000US4874144","Tyler city, Texas","60811","3537",
"1600000US4875428","Victoria city, Texas","66060","9262",
"1600000US4876000","Waco city, Texas","54248","8001",
"1600000US4879000","Wichita Falls city, Texas","56091","6284",
"1600000US4943660","Layton city, Utah","100185","8521",
"1600000US4944320","Lehi city, Utah","123842","9960",
"1600000US4955980","Ogden city, Utah","67102","8655",
"1600000US4957300","Orem city, Utah","77718","6480",
"1600000US4962470","Provo city, Utah","59290","4452",
"1600000US4965330","St. George city, Utah","70386","8100",
"1600000US4967000","Salt Lake City city, Utah","75529","4357",
"1600000US4967440","Sandy city, Utah","104577","10137",
"1600000US4970850","South Jordan city, Utah","118560","13896",
"1600000US4982950","West Jordan city, Utah","95434","7743",
"1600000US4983470","West Valley City city, Utah","82378","8478",
"1600000US5101000","Alexandria city, Virginia","111955","8353",
"1600000US5103000","Arlington CDP, Virginia","132380","6627",
"1600000US5114440","Centreville CDP, Virginia","131444","11429",
"1600000US5116000","Chesapeake city, Virginia","87749","5870",
"1600000US5121088","Dale City CDP, Virginia","97214","14128",
"1600000US5135000","Hampton city, Virginia","64924","4085",
"1600000US5147672","Lynchburg city, Virginia","49076","4480",
"1600000US5156000","Newport News city, Virginia","64102","3363",
"1600000US5157000","Norfolk city, Virginia","61090","2885",
"1600000US5164000","Portsmouth city, Virginia","54611","7258",
"1600000US5167000","Richmond city, Virginia","58988","4135",
"1600000US5168000","Roanoke city, Virginia","49570","6124",
"1600000US5176432","Suffolk city, Virginia","83144","6757",
"1600000US5182000","Virginia Beach city, Virginia","83245","2756",
"1600000US5303180","Auburn city, Washington","92622","9503",
"1600000US5305210","Bellevue city, Washington","153779","14255",
"1600000US5305280","Bellingham city, Washington","64748","5434",
"1600000US5322640","Everett city, Washington","79723","7441",
"1600000US5323515","Federal Way city, Washington","76732","8285",
"1600000US5335275","Kennewick city, Washington","73800","10539",
"1600000US5335415","Kent city, Washington","83314","9252",
"1600000US5335940","Kirkland city, Washington","130620","14327",
"1600000US5343955","Marysville city, Washington","104433","12229",
"1600000US5353545","Pasco city, Washington","76499","4742",
"1600000US5357535","Redmond city, Washington","152851","14965",
"1600000US5357745","Renton city, Washington","93388","8395",
"1600000US5361115","Sammamish city, Washington","223849","26001",
"1600000US5363000","Seattle city, Washington","115409","5426",
"1600000US5365922","South Hill CDP, Washington","109848","8385",
"1600000US5367000","Spokane city, Washington","62287","3961",
"1600000US5367167","Spokane Valley city, Washington","66484","5720",
"1600000US5370000","Tacoma city, Washington","80784","5551",
"1600000US5374060","Vancouver city, Washington","76799","3980",
"1600000US5380010","Yakima city, Washington","56821","11095",
"1600000US5502375","Appleton city, Wisconsin","75262","3299",
"1600000US5522300","Eau Claire city, Wisconsin","57289","6231",
"1600000US5531000","Green Bay city, Wisconsin","55177","3996",
"1600000US5537825","Janesville city, Wisconsin","66497","7149",
"1600000US5539225","Kenosha city, Wisconsin","64105","4950",
"1600000US5548000","Madison city, Wisconsin","73647","3601",
"1600000US5553000","Milwaukee city, Wisconsin","49270","2183",
"1600000US5560500","Oshkosh city, Wisconsin","58134","6399",
"1600000US5566000","Racine city, Wisconsin","59499","5601",
"1600000US5584250","Waukesha city, Wisconsin","74675","6343",
"1600000US5613900","Cheyenne city, Wyoming","70597","6118",
"1600000US7206593","Bayamón zona urbana, Puerto Rico","28425","1832",
"1600000US7210334","Caguas zona urbana, Puerto Rico","22060","2698",
"1600000US7214290","Carolina zona urbana, Puerto Rico","36646","3029",
"1600000US7232522","Guaynabo zona urbana, Puerto Rico","48081","5535",
"1600000US7263820","Ponce zona urbana, Puerto Rico","16795","1445",
"1600000US7276770","San Juan zona urbana, Puerto Rico","25928","1589",
