"GEO_ID","NAME","B19013_001E","B19013_001M",
"1600000US4513330","Charleston city, South Carolina","95126","9273",
"1600000US4516000","Columbia city, South Carolina","52943","4774",
"1600000US4530850","Greenville city, South Carolina","73536","10607",
"1600000US4548535","Mount Pleasant town, South Carolina","127357","15138",
"1600000US4550875","North Charleston city, South Carolina","64070","4138",
"1600000US4561405","Rock Hill city, South Carolina","65397","5446",
"1600000US4652980","Rapid City city, South Dakota","70094","7947",
"1600000US4659020","Sioux Falls city, South Dakota","70925","4969",
"1600000US4714000","Chattanooga city, Tennessee","62547","3352",
"1600000US4715160","Clarksville city, Tennessee","67246","6497",
"1600000US4727740","Franklin city, Tennessee","118156","13089",
"1600000US4737640","Jackson city, Tennessee","51343","8018",
"1600000US4738320","Johnson City city, Tennessee","55406","4030",
"1600000US4740000","Knoxville city, Tennessee","50183","3579",
"1600000US4748000","Memphis city, Tennessee","51399","1390",
"1600000US4751560","Murfreesboro city, Tennessee","78069","5665",
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","80217","3004",
"1600000US4801000","Abilene city, Texas","57953","4672",
"1600000US4801924","Allen city, Texas","126549","13906",
"1600000US4803000","Amarillo city, Texas","58897","5358",
"1600000US4804000","Arlington city, Texas","69208","3222",
"1600000US4804462","Atascocita CDP, Texas","97244","17612",
"1600000US4805000","Austin city, Texas","91501","2910",
"1600000US4806128","Baytown city, Texas","57421","13102",
"1600000US4807000","Beaumont city, Texas","60010","8717",
"1600000US4810768","Brownsville city, Texas","49920","4378",
"1600000US4810912","Bryan city, Texas","53006","6754",
"1600000US4813024","Carrollton city, Texas","93937","5041",
"1600000US4813552","Cedar Park city, Texas","119943","16411",
"1600000US4815976","College Station city, Texas","47632","4434",
"1600000US4816432","Conroe city, Texas","77027","8735",
"1600000US4817000","Corpus Christi city, Texas","65138","4909",
"1600000US4819000","Dallas city, Texas","70121","1613",
"1600000US4819972","Denton city, Texas","73051","5434",
"1600000US4822660","Edinburg city, Texas","61059","6326",
"1600000US4824000","El Paso city, Texas","57317","2420",
"1600000US4826232","Flower Mound town, Texas","147490","15222",
"1600000US4827000","Fort Worth city, Texas","77082","2573",
"1600000US4827684","Frisco city, Texas","141129","13218",
"1600000US4829000","Garland city, Texas","71729","3332",
"1600000US4829336","Georgetown city, Texas","95160","10202",
"1600000US4830464","Grand Prairie city, Texas","72106","3911",
"1600000US4832372","Harlingen city, Texas","60065","6826",
"1600000US4835000","Houston city, Texas","62637","1514",
"1600000US4837000","Irving city, Texas","79335","5853",
"1600000US4839148","Killeen city, Texas","60067","4956",
"1600000US4841464","Laredo city, Texas","60720","3902",
"1600000US4841980","League City city, Texas","118475","9358",
"1600000US4842016","Leander city, Texas","138938","8911",
"1600000US4842508","Lewisville city, Texas","88784","6815",
"1600000US4843888","Longview city, Texas","57211","6960",
"1600000US4845000","Lubbock city, Texas","54451","2790",
"1600000US4845384","McAllen city, Texas","60200","5187",
"1600000US4845744","McKinney city, Texas","116654","11603",
"1600000US4846452","Mansfield city, Texas","113378","10974",
"1600000US4847892","Mesquite city, Texas","67333","5169",
"1600000US4848072","Midland city, Texas","90699","11797",
"1600000US4848768","Mission city, Texas","60512","7815",
"1600000US4848804","Missouri City city, Texas","87072","9520",
"1600000US4850820","New Braunfels city, Texas","87778","13595",
"1600000US4852356","North Richland Hills city, Texas","100327","8214",
"1600000US4853388","Odessa city, Texas","74562","6830",
"1600000US4856000","Pasadena city, Texas","59111","6983",
"1600000US4856348","Pearland city, Texas","108454","9854",
"1600000US4857176","Pflugerville city, Texas","108974","11404",
"1600000US4857200","Pharr city, Texas","57171","4798",
"1600000US4858016","Plano city, Texas","108594","5831",
"1600000US4861796","Richardson city, Texas","95170","8874",
"1600000US4863500","Round Rock city, Texas","102420","10647",
"1600000US4863572","Rowlett city, Texas","106199","7649",
"1600000US4864472","San Angelo city, Texas","52048","5832",
"1600000US4865000","San Antonio city, Texas","62322","1548",
"1600000US4865600","San Marcos city, Texas","53516","6264",
"1600000US4869596","Spring CDP, Texas","84489","9948",
"1600000US4870808","Sugar Land city, Texas","133144","7929",
"1600000US4872176","Temple city, Texas","74923","7983",
"1600000US4872656","The Woodlands CDP, Texas","140794","26389",
"1600000US4874144","Tyler city, Texas","68441","8953",
"1600000US4875428","Victoria city, Texas","66739","10373",
"1600000US4876000","Waco city, Texas","52770","2978",
"1600000US4879000","Wichita Falls city, Texas","60772","3005",
"1600000US4943660","Layton city, Utah","99866","3752",
"1600000US4944320","Lehi city, Utah","129274","11291",
"1600000US4955980","Ogden city, Utah","65035","4669",
"1600000US4957300","Orem city, Utah","82348","3551",
"1600000US4962470","Provo city, Utah","62556","5504",
"1600000US4965330","St. George city, Utah","77431","8856",
"1600000US4967000","Salt Lake City city, Utah","72951","6340",
"1600000US4967440","Sandy city, Utah","108926","8988",
"1600000US4970850","South Jordan city, Utah","126974","13872",
"1600000US4982950","West Jordan city, Utah","105396","6047",
"1600000US4983470","West Valley City city, Utah","80889","5655",
"1600000US5101000","Alexandria city, Virginia","110294","9507",
"1600000US5103000","Arlington CDP, Virginia","140219","6547",
"1600000US5114440","Centreville CDP, Virginia","131503","13175",
"1600000US5116000","Chesapeake city, Virginia","92633","5952",
"1600000US5121088","Dale City CDP, Virginia","121763","13286",
"1600000US5135000","Hampton city, Virginia","70238","6489",
"1600000US5147672","Lynchburg city, Virginia","61693","8102",
"1600000US5156000","Newport News city, Virginia","64962","5449",
"1600000US5157000","Norfolk city, Virginia","62382","3738",
"1600000US5164000","Portsmouth city, Virginia","57109","4745",
"1600000US5166672","Reston CDP, Virginia","130635","11425",
"1600000US5167000","Richmond city, Virginia","65650","3927",
"1600000US5168000","Roanoke city, Virginia","51038","4264",
"1600000US5176432","Suffolk city, Virginia","81154","8783",
"1600000US5182000","Virginia Beach city, Virginia","91141","3918",
"1600000US5303180","Auburn city, Washington","92824","6452",
"1600000US5305210","Bellevue city, Washington","158253","9294",
"1600000US5305280","Bellingham city, Washington","54867","4075",
"1600000US5322640","Everett city, Washington","74276","8605",
"1600000US5323515","Federal Way city, Washington","81997","7681",
"1600000US5335275","Kennewick city, Washington","65796","8744",
"1600000US5335415","Kent city, Washington","85982","8314",
"1600000US5335940","Kirkland city, Washington","144080","16176",
"1600000US5343955","Marysville city, Washington","85708","7166",
"1600000US5353545","Pasco city, Washington","84337","4793",
"1600000US5357535","Redmond city, Washington","172979","22770",
"1600000US5357745","Renton city, Washington","100237","8355",
"1600000US5361115","Sammamish city, Washington","238750","36917",
"1600000US5363000","Seattle city, Washington","120608","4116",
"1600000US5365922","South Hill CDP, Washington","114928","10419",
"1600000US5367000","Spokane city, Washington","65016","3882",
"1600000US5367167","Spokane Valley city, Washington","74787","5497",
"1600000US5370000","Tacoma city, Washington","89107","4511",
"1600000US5374060","Vancouver city, Washington","80618","4849",
"1600000US5380010","Yakima city, Washington","61776","4604",
"1600000US5502375","Appleton city, Wisconsin","73449","4835",
"1600000US5522300","Eau Claire city, Wisconsin","68221","9202",
"1600000US5531000","Green Bay city, Wisconsin","66950","7068",
"1600000US5537825","Janesville city, Wisconsin","71885","12768",
"1600000US5539225","Kenosha city, Wisconsin","68885","7873",
"1600000US5548000","Madison city, Wisconsin","70484","2618",
"1600000US5553000","Milwaukee city, Wisconsin","52992","2366",
"1600000US5560500","Oshkosh city, Wisconsin","62155","7086",
"1600000US5566000","Racine city, Wisconsin","55065","5956",
"1600000US5584250","Waukesha city, Wisconsin","81480","3239",
"1600000US5613900","Cheyenne city, Wyoming","74244","11301",
"1600000US7206593","Bayamón zona urbana, Puerto Rico","30870","2481",
"1600000US7210334","Caguas zona urbana, Puerto Rico","27360","4451",
"1600000US7214290","Carolina zona urbana, Puerto Rico","36427","4217",
"1600000US7232522","Guaynabo zona urbana, Puerto Rico","57861","6062",
"1600000US7263820","Ponce zona urbana, Puerto Rico","18591","1391",
"1600000US7276770","San Juan zona urbana, Puerto Rico","27770","2633",
